Titulo,Categoria,Resumo,Status
"
Vídeo mostra Lula saindo de casa e sendo expulso por moradores de condomínio de luxo  ",politica,Moradores do condomínio de luxo onde Lula foi morar estão querendo o expulsar. A prova é um vídeo de Lula saindo de casa.,True
"
Beto Madalosso diz “não faço questão que bolsonaristas comam no Madalosso”  ",politica,"O empresário Beto Madalosso declarou que não faz questão que clientes bolsonaristas comam em seu restaurante, que fica na cidade de Curitiba.",True
"
Lula é hostilizado no Mercado Público de Porto Alegre/Florianópolis em 2022  ",politica,Vídeo mostra o momento em que o ex-presidente Lula é vaiado e chamado de ladrão no Mercado Público de Porto Alegre (ou Florianópolis) no ano de 2022.,True
"
Bolsonaro é flagrado bêbado em evento nos Estados Unidos  ",politica,Vídeo que mostra o presidente Jair Bolsonaro se desequilibrando durante evento nos Estados Unidos prova que ele estava bêbado.,True
"
Presidente da Coreia do Sul presenteia Bolsonaro e ora com presidente do Brasil  ",politica,Vídeo mostra presidente da Coreia do Sul orando junto com Bolsonaro e dando presentes ao presidente do Brasil. ,True
"
Mulher foi atrapalhar comitiva de Bolsonaro nos EUA e foi presa pela polícia  ",politica,Vídeo que mostra mulher sendo presa com truculência pela polícia dos Estados Unidos é de um protesto de uma esquerdista contra a comitiva do presidente Jair Bolsonaro.,True
"
Manifestantes fazem protesto contra Lula em Passo Fundo em 2022  ",politica,Vídeo mostra protesto que prova que institutos de pesquisa estão errados. Manifestantes em Passo Fundo fizeram um protesto contra Lula em 2022.,True
"
Bolsonaro diz “e daí, não sou cozinheiro” sobre volta da fome no Brasil  ",politica,"Depois de estudo mostrar que 33 milhões de pessoas passam fome no Brasil, o presidente Jair Bolsonaro disse “e daí, não sou cozinheiro”.",True
"
Lula diz que estuda acabar com o 13º salário de professores  ",politica,"O ex-presidente Lula anunciou que, se eleito, vai acabar com o 13º salário dos professores de escolas públicas. Ele também criticou aumento dado por Bolsonaro.",True
"
Olavo de Carvalho escreve texto sobre o que vai acontecer com a vitória de Bolsonaro em 2022  ",politica,"Antes de morrer, Olavo de Carvalho escreveu uma lista do que vai acontecer com a vitória de Bolsonaro nas eleições de 2022. Ele fala como “vai cair o esquema do PT e da esquerda”.",True
"
Erika Kokay do PT denuncia fraude nas urnas eletrônicas  ",politica,"Assim como político cassado, a deputada federal do PT Erika Kokay denunciou fraude nas urnas eletrônicas nas eleições de 2018.",True
"
Lula diz que negros são escravos e vagabundos  ",politica,Vídeo mostra o momento em que Lula chama negros de escravos e vagabundos. Ele disse que “os negros não foram libertados para serem cidadãos ou cidadãs. Eles deixaram se ser escravos para virarem vagabundos”.,True
"
Lula pediu para Bolívia cortar 30% do gás que vem para o Brasil  ",politica,"Para prejudicar Jair Bolsonaro, Lula pediu para o presidente da Bolívia cortar 30% do gás que envia para o Brasil. Moeda de troca foi refinaria doada pelo ex-presidente.",True
"
Áudio de Mauro Paulino, diretor do Datafolha, sobre fraude nas pesquisas vaza na internet  ",politica,"Vazou um áudio de Mauro Paulino, diretor do Datafolha, sobre fraudes nas pesquisas e nas urnas eletrônicas a favor de Lula e do PT.",True
"
Lula estava bêbado no dia do casamento com Janja, mostra vídeo  ",politica,Vídeo mostra o ex-presidente Lula fazendo os votos de casamento com Janja completamente bêbado. Ele fala de forma enrolada e lenta.,True
"
Filho de Lula é expulso de restaurante no Recife (Pernambuco)  ",politica,"Vídeo mostra o momento em que o filho do ex-presidente Lula é expulso do bar do Cuscuz, no Recife (Pernambuco).",True
"
Lula não foi capa da revista Time e tudo foi uma farsa   ",politica,"Lula não saiu na capa da revista Time e a prova é o link do site da revista, que mostra outra capa (sobre o clima).",True
"
Marcelo Freixo pediu, em tuíte, fim do BOPE e da CORE no Rio de Janeiro  ",politica,"Em tuíte, o deputado federal e pré-candidato a governador do Rio de Janeiro, Marcelo Freixo, pediu a extinção do BOPE e da CORE no estado.",True
"
Aldo Rebelo detona ex-presidentes, diz que PT já vendeu a Petrobras, defende privatização e pede voto para Bolsonaro  ",politica,"Em áudio, Aldo Rebelo diz que Lula vendeu a Petrobras para fundos internacionais e pede apoio para Bolsonaro. ",True
"
Elon Musk come pastel acompanhado de Bolsonaro, mostra foto  ",politica,"Depois de participar de evento no Brasil, bilionário Elon Musk comeu pastel com o presidente Jair Bolsonaro.",True
"
Lula é capa da Forbes em 2022 e tem fortuna estimada em 2 bilhões de dólares  ",politica,Capa da Forbes em 2022 mostra que o ex-presidente Lula é um dos homens mais ricos do mundo e tem fortuna estimada em 2 bilhões de dólares.,True
"
XP emprestou avião para Lula viajar pelo Brasil  ",politica,"XP Investimentos, responsável por encomendar pesquisa de intenção de voto, emprestou avião para Lula viajar pelo Brasil.",True
"
Bolsonaro nomeou 100 marechais durante o seu governo  ",politica,Presidente Bolsonaro transforma 100 generais em marechais. Título só é concedido em períodos de guerra.,True
"
Bolsonaro é aplaudido na Argentina em 2022, mostra vídeo  ",politica,"Vídeo mostra presidente Bolsonaro sendo recebido por multidão com aplausos e gritos, na Argentina, em 2022",True
"
Hino Nacional foi cantado errado durante lançamento da pré-campanha de Lula  ",politica,Vídeo mostra mulher cantando o Hino Nacional do Brasil errado durante abertura do lançamento da pré-campanha de Lula,True
"
Bíblia vai ser proibida no Brasil pelo STF, denuncia Bolsonaro  ",politica,Presidente Jair Bolsonaro afirma que o STF está trabalhando para proibir a venda e a circulação no Brasil.,True
"
Lula é chamado de ladrão e vaiado em visita ao shopping Del Rey em Belo Horizonte  ",politica,"O ex-presidente Lula foi testar a sua popularidade no shopping Del Rey, em Belo Horizonte. Aí o povo o vaiou e começou a chamar ele de ladrão.",True
"
Voto parcial (só para presidente) será considerado anulado nas eleições 2022  ",politica,"Se a pessoa votar apenas para presidente e votar em branco para outros cargos, o voto será considerado como “voto parcial” e será anulado nas eleições de 2022.",True
"
Lula é recebido com gritos de Lula ladrão no aeroporto de Campinas (Viracopos)  ",politica,"Vídeo mostra manifestantes gritando “Lula ladrão seu lugar é na prisão” durante chegada do ex-presidente Lula ao aeroporto de Viracopos, em Campinas, em maio de 2022.",True
"
Filha da Maria do Rosário (Fernanda Minazzi) convoca para maconhaço e faz vídeo defendendo traficante  ",politica,"Fernanda Minazzi, que gravou vídeos convocando para o “maconhaço a favor de Lula” e dizendo que “salvaria o traficante”, é filha da deputada federal Maria do Rosário.",True
"
ONU desmentiu que comitê inocentou ex-presidente Lula  ",politica,A ONU veio a público desmentir a informação que aponta que um comitê inocentou o ex-presidente das acusações de corrupção.,True
"
Lula admite derrota para Bolsonaro em discurso de 1º de maio de 2022  ",politica,"Em discurso no dia 1º de maio de 2022, ex-presidente Lula admite derrota para Jair Bolsonaro nas eleições.",True
"
Vídeo mostra Copacabana lotada durante manifestações de 1º de maio de 2022  ",politica,Vídeo feito na orla da praia de Copacabana mostra local lotado para manifestações a favor do presidente Jair Bolsonaro no dia 1º de maio de 2022.,True
"
Índios invadiram a governadoria da Bahia para cobrar dinheiro de passeata contra Bolsonaro  ",politica,Vídeo mostra o momento em que índios tentam invadir a governadoria da Bahia para cobrar de Rui Costa o dinheiro prometido da passeata contra Bolsonaro em Porto Seguro.,True
"
Lula é envergonhado por repentista em comício no Nordeste  ",politica,"LulaEm palco de evento, repentista nordestino envergonha Lula sobre obra de transposição do São Francisco e elogio Bolsonaro",True
"
Bolsonaro é vaiado e escuta gritos de “Fora, Bolsonaro” em Goiás, mostra vídeo  ",politica,"O presidente Jair Bolsonaro passou vergonha em Goiás. Durante evento, ele foi vaiado e ouviu gritos de “Fora, Bolsonaro”.",True
"
Alexandre de Moraes fez vídeo com ameaças ao STF quando era advogado  ",politica,"Quando era advogado, Alexandre de Moraes fez um vídeo com ameaças ao STF. Ele disse que iria tocar fogo no Supremo Tribunal Federal e atirar em ministros.",True
"
Idosa em SC teve título de eleitor cancelado pelo TSE sem motivo  ",politica,"Vídeo mostra idosa que teve título de eleitor cancelado pelo TSE, sem nenhum motivo aparente, tentando regularizar documento.",True
"
Dendeleão, livro citado por Sérgio Moro, foi lançado apenas em 1995  ",politica,"Sérgio Moro disse que foi alfabetizado pelo livro Dendeleão. Porém, ele foi lançado apenas em 1995, quando o ex-ministro tinha 22 anos. Ou seja: Moro mentiu na internet.",True
"
TSE proíbe Bolsonaro de reduzir o preço dos combustíveis  ",politica,"O TSE tomou a decisão de proibir o presidente Jair Bolsonaro de baixar o preço dos combustíveis em ano eleitoral. Por isso, o preço da gasolina não poderá diminuir.",True
"
Dr. Avacalho Ellhys, advogado do PT, orienta sobre fraude nas urnas e pesquisa eleitorais  ",politica,"Vídeo mostra o advogado do PT, Dr. Avacalho Ellhys, falando sobre fraude nas urnas eletrônicas e pesquisas eleitorais durante as eleições de 2022.",True
"
Gleisi Hoffmann presta solidariedade a donos de balsas após Bolsonaro inaugurar ponte no Acre  ",politica,"Via Twitter, a deputada federal Gleisi Hoffmann prestou “solidariedade” a donos de balsas que fazem a travessia do Rio Madeira após Bolsonaro inaugurar uma ponte no Acre.",True
"
Gritaram “prendam o Bolsonaro” durante Paixão de Cristo em Nova Jerusalém (PE)  ",politica,"Durante teatro da Paixão de Cristo, em Nova Jerusalém (PE), plateia pede para prender o presidente Jair Bolsonaro.",True
"
Espectador grita “prendam o Lula” durante Paixão de Cristo em Nova Jerusalém  ",politica,"Durante a encenação da Paixão de Cristo na cidade de Nova Jerusalém (PE), um espectador gritou “prendam o Lula” na hora de escolher entre Jesus e Barrabás.",True
"
João Campos leva ovada durante evento no Recife (PE)  ",politica,"Vídeo mostra o momento em que o prefeito do Recife (PE), João Campos, é atingido por uma ovada durante evento na capital pernambucana.",True
"
Motociata a favor de Bolsonaro teve 2 milhões de pessoas  ",politica,"A “motociata Acelera para Cristo” de 2022, a favor do presidente Jair Bolsonaro, teve a participação de 2 milhões de pessoas. Foto mostra a multidão.",True
"
Bolsonaro está na frente de Lula (com 41%) em pesquisa, mas CNN tenta esconder  ",politica,"Pesquisa de intenção de voto mostra Bolsonaro com 41% e Lula com 31%, mas CNN coloca Lula em primeiro lugar.",True
"
Hospital do Fundão foi reformado graças ao presidente Jair Bolsonaro  ",politica,"Em dois anos, o presidente Jair Bolsonaro reformou o Hospital Universitário do Fundão, no Rio, que permaneceu 16 anos abandonado pelo governo do PT. ",True
"
Lula convocou 15 advogados para tirar do ar vídeo em que chama Dilma de “cretina” e diz que o PT é uma “organização criminosa”  ",politica,"Lula contratou 15 advogados para tirar do ar o vídeo chamado “a verdade oculta de Lula” em que diz que Dilma é “cretina, maldosa, mentirosa e safada”, que o PT é uma “organização criminosa” e que encontraram R$ 20 bilhões em sua casa.",True
"
Lula está com doença grave e vai desistir da candidatura  ",politica,"Ex-presidente Lula está com uma doença grave e deve desistir da candidatura à Presidência da República, em 2022.",True
"
Barroso diz “Bolsonaro será reeleito se passarem por cima do meu cadáver” em live  ",politica,"Em live com juízes franceses, o ministro do STF Luís Roberto Barroso disse as seguintes frases: “Bolsonaro será reeleito se passarem por cima do meu cadáver” e “Lula merece uma segunda chance”.",True
"
Polícia prende militantes de Lula que iriam de ônibus para Fortaleza realizar saques em supermercados  ",politica,Vídeo mostra o momento em que a polícia do Ceará prendeu manifestantes que iriam de ônibus para Fortaleza realizar saques em supermercados a mando do ex-presidente Lula.,True
"
Bolsonaro diz que se esquerda e Lula ganharem “vai morrer muita gente” e ameaça é registrada no Estadão  ",politica,"Ao jornal Estadão, Bolsonaro afirma que vitória de Lula e da esquerda é inaceitável e que, se isso ocorrer, muita gente vai morrer.",True
"
Lula é recebido com gritos de “ladrão” em Guarapuava (PR) em 2022  ",politica,Vídeo mostra o ex-presidente Lula sendo recebido sob gritos de “ladrão” por multidão na cidade de Guarapuava (PR) em 2022.,True
"
Vídeo mostra lançamento da candidatura de Bolsonaro ontem em Brasília  ",politica,Vídeo com Esplanada dos Ministérios lotada mostra o lançamento da candidatura do presidente Jair Bolsonaro ontem em Brasília.,True
"
Lula dá orientação para todos os brasileiros ignorarem os partidos da “nova política”  ",politica,"A mais nova orientação do ex-presidente Lula para todos os brasileiros é de que os partidos da nova política sejam ignorados. Para tanto, ele escreveu uma mensagem.",True
"
Inventário de Marisa Letícia tem investimentos de R$ 256 milhões  ",politica,"Está aí mais uma prova contra Lula. Foi descoberto que o inventário de Marisa Letícia, ex-esposa dele, tem investimentos que chegam no valor de R$ 256 milhões.",True
"
Ricardo Salles traduz texto que acusa Ucrânia de ter laboratório de armas químicas  ",politica,Teoria que aponta que Rússia invadiu Ucrânia por causa de armas químicas foi traduzida para o português pelo ex-ministro do Meio Ambiente Ricardo Salles.,True
"
TSE está cancelando título de eleitor de idosos com mais de 70 anos  ",politica,"O TSE resolveu cancelar título de eleitor de idosos com mais de 70 anos, porque diversos aposentados podem votar em Bolsonaro.",True
"
Fogo nos carros do presidente Jair Bolsonaro foi causado por atentado da esquerda  ",politica,Incêndio em garagem dos carros presidenciais foi causado por um atentado da esquerda contra o presidente Jair Bolsonaro.,True
"
Moro elogiou Alexandre de Moraes por decisão de suspensão do Telegram  ",politica,"Em tuíte, Sérgio Moro parabeniza decisão do ministro Alexandre de Moraes de bloquear o aplicativo Telegram.",True
"
Lula é vaiado e chamado de ladrão em Curitiba em março de 2022  ",politica,Vídeo mostra o ex-presidente Lula sendo vaiado e chamado de ladrão. Filmagem foi feita em março de 2022 na cidade de Curitiba.,True
"
Túlio Gadêlha, “marido de Fátima Bernardes”, criou projeto que prevê casamento entre pais e filhos  ",politica,"O deputado federal Túlio Gadêlha, “marido de Fátima Bernardes”, criou um projeto de lei que prevê a legalização do incesto, o casamento entre pais e filhos.",True
"
Manifestantes protestam contra Lula em frente ao hotel Sheraton em Porto Alegre em 2022  ",politica,"Vídeo de manifestantes em frente ao hotel Sheraton, em Porto Alegre, gravado no ano de 2022 mostra que as pesquisas de opinião são uma farsa e que Lula não está em primeiro lugar.",True
"
Doria e filho de Lula são sócios na vacina Coronavac , diz PF em inquérito nº 20221345  ",politica,"Por meio do inquérito de número 20221345, a Polícia Federal descobriu que João Doria e o filho do ex-presidente Lula são sócios na vacina Coronavac.",True
"
Homem tentou realizar atentado contra Bolsonaro durante motociata em 2022  ",politica,Vídeo de “motociata” em São José dos Campos (interior de São Paulo) mostra o momento em que um homem tentou realizar um atentado contra o presidente Jair Bolsonaro. Ele foi preso com um objetivo perfurocortante.,True
"
Lula diz que vai acabar com o Pix quando assumir a Presidência  ",politica,"O ex-presidente Lula declarou que, assim que assumir a Presidência da República, vai acabar com o sistema de pagamentos Pix. Notícia foi dada pelo portal g1.",True
"
Marcela Temer se separou de Michel Temer e terminou o casamento com uma carta  ",politica,A ex-primeira-dama Marcela Temer se separou do ex-presidente Michel Temer. Ela deixou a casa e o casamento por meio de uma carta (o que é uma ironia).,True
"
Maduro ameaça Brasil e Bolsonaro após declarar apoio a Putin e Rússia em 2022  ",politica,"Vídeo mostra que, depois de declarar apoio à Rússia e a Vladimir Putin em 2022, Nicolás Maduro ameaçou atacar o Brasil e o presidente Jair Bolsonaro. Trata-se de uma armação da esquerda.",True
"
Bolsonaro foi à Rússia para entregar dossiê do Exército contra o STF, evitar fraude das urnas e dar xeque-mate no sistema  ",politica,Bolsonaro viajou à Rússia para entregar um dossiê das Forças Armadas contra o STF e as urnas eletrônicas,True
"
Lula foi flagrado bêbado, “mijado” e caído em Davos, durante Fórum Econômico  ",politica,"Fotos mostram que o ex-presidente Lula foi flagrado bêbado, mijado e caído durante o Fórum Econômico Mundial, em Davos, no ano de 2003.",True
"
Maria do Rosário e Dilma Rousseff assumem relacionamento amoroso  ",politica,A deputada federal Maria do Rosário e a ex-presidente Dilma Rousseff assumiram um relacionamento amoroso. Elas falaram que vão se casar após a posse de Lula em 2023. G1 deu a notícia.,True
"
Rússia vai montar fábrica de aviões no Brasil, vender combustível barato, triplicar importações e virar parceiro em manobras militares  ",politica,"Informações da Rússia dão conta que visita de Bolsonaro a Putin rendeu um acordo para fábrica de aviões no Brasil, convite para Brasil presenciar manobras militares, triplicação de exportações e importação de petróleo a baixo custo.",True
"
Áudio de Lula mandando matar Palocci vaza na internet  ",politica,Áudio mostra conversa do ex-presidente Lula com Rui Falcão no qual ele chora e mandar matar Antonio Palocci.,True
"
Arnaldo Jabor escreveu texto com elogios a Bolsonaro e críticas a opositores  ",politica,"O texto que começa com a frase “Bolsonaro é um tipo de cara sem etiqueta”, tem críticas à opositores e elogios ao presidente do Brasil.",True
"
Putin agradece Bolsonaro por ter evitado a guerra entre Rússia e Ucrânia, mostra vídeo  ",politica,"Em vídeo, o presidente da Rússia, Vladimir Putin, revelou que Bolsonaro o aconselhou e não realizar ataques contra a Ucrânia. Putin agradeceu Bolsonaro por evitar a guerra.",True
"
Bolsonaro evita 3º Guerra Mundial e vai ganhar Nobel da Paz, apontam CNN e Time  ",politica,"Com visita à Rússia, Bolsonaro evitou a 3ª Guerra Mundial e agora é candidato ao Prêmio Nobel da Paz. A prova disso são publicações da CNN e da revista Time.",True
"
Prédio da Localiza em Belo Horizonte exibe mensagem Bolsonaro 2022  ",politica,"Em Belo Horizonte (MG), prédio da Localiza exibe mensagem “BH é Bolsonaro”, em apoio ao presidente nas eleições de 2022. ",True
"
Lula desistiu e não será mais o candidato do PT em 2022 após revelações de Adélio  ",politica,"Urgente: confirmado! Após revelação de Adélio de que o PT o pagou para matar Bolsonaro, Lula desistiu e não será mais candidato às eleições de 2022.",True
"
Adélio Bispo abre o jogo e diz que o PT o contratou para matar Bolsonaro  ",politica,"Em depoimento à Polícia Federal, Adélio Bispo admitiu que a facada em Bolsonaro foi dada a mando do PT. Ele disse que a campanha de Haddad mandou matar Bolsonaro.",True
"
Bolsonaro diz que se alistaria no exército de Hitler, mostra vídeo  ",politica,Vídeo de entrevista do presidente Jair Bolsonaro ao programa CQC mostra que ele revelou que gostaria de se alistar ao exército de Adolf Hitler na Alemanha nazista.,True
"
Lula se solidariza com Renato Freitas após vereador invadir igrejas e ser preso  ",politica,"O ex-presidente Lula fez publicação em solidariedade a Renato Freitas após o vereador invadir igrejas, agredir fiéis e ser preso por isso.",True
"
Bolsonaro cria postos de combustíveis sem cobrança de impostos e preço da gasolina de R$ 2,80 por litro  ",politica,"Para diminuir o valor dos combustíveis, Bolsonaro cria rede de postos que não pode receber cobrança de ICMS. Com isso, preço da gasolina e do diesel foi para R$ 2,80.",True
"
PT está planejando matar Lula em atentado para ganhar as eleições  ",politica,"Áudio denuncia que o PT tem um plano para as eleições 2022: matar o ex-presidente Lula em um atentado. Plano seria o transformar em um mártir já que, no momento, Lula não elege nem deputado federal.",True
"
Lula diz, em tuíte de apoio a Renato Freitas, que “nem Deus vai mandar mais do que ele” e que “igrejas terão benefícios cortados”  ",politica,"O ex-presidente Lula disse, em publicação de solidariedade ao vereador de Curitiba Renato Freitas, que a igreja vai ter seus benefícios cortados, vão pagar imposto e que, no Brasil, ninguém vai mandar mais que ele, nem Deus.",True
"
Moro foi escolhido para inocentar políticos no caso Banestado em troca de Apae para Rosângela Moro  ",politica,"Um escândalo foi revelado. Sérgio Moro, na realidade, foi colocado no caso Banestado para inocentar políticos. O prêmio dele foi a entrega da administração da Apae para Rosângela Moro.",True
"
Comparação de prédios do CDHU prova que era Bolsonaro é melhor do que era Lula  ",politica,Vídeo mostra prédios do CDHU da era Lula e da era Bolsonaro e prova que conjuntos habitacionais de Bolsonaro são melhores.,True
"
Bolsonaro recebe aposentadoria de R$ 68 mil, mostra extrato  ",politica,"Extrato do INSS mostra que o presidente Jair Bolsonaro recebe R$ 68.548,32 de aposentadoria do Exército e aposentadoria especial como deputado federal.",True
"
Bolsonaro usa Forças Armadas para fabricar lanchas escolares  ",politica,Vídeo mostra projeto do presidente Jair Bolsonaro em que ele se utilizada das Forças Armadas para fabricar lanchas que levam crianças para escolas.,True
"
Talíria Petrone, deputada do PSOL, quer criar a profissão de ladrão com direito a aposentadoria  ",politica,"A deputada federal Talíria Petrone (do PSOL) sugeriu projeto de lei para criar a profissão de ladrão. Função terá, inclusive, direito a aposentadoria.",True
"
Correios compram avião graças “ao fim da corrupção” e ao governo Bolsonaro  ",politica,Vídeo mostra que os Correios conseguiram comprar um avião. Tudo isso ocorreu graças ao “fim da corrupção” e por causa do presidente Jair Bolsonaro.,True
"
Haddad é flagrado comemorando implantação do comunismo do PT no Brasil  ",politica,Vídeo mostra Fernando Haddad e Gleisi Hoffmann comemorando a implantação do comunismo no Brasil por parte do parte. Estão apagando este vídeo da internet.,True
"
Flávio Dino mandou fechar posto da PRF em Toritoró (Maranhão)  ",politica,Flávio Dino fecha posto da PRF após policiais apreenderam carro com dinheiro de mãe de deputada Daniella Tema.,True
"
Lula afirma, em vídeo, que vai transformar o Brasil em China comunista  ",politica,"Em vídeo, Lula afirma que pretende adotar no Brasil o mesmo regime comunista implementado na China em 2023.",True
"
Omar Aziz não tomou a vacina contra a Covid-19  ",politica,O senador Omar Aziz não tomou doses da vacina contra a Covid-19. A prova disso são registros da Secretaria de Saúde de Manaus e do DF.,True
"
Lula diz que está falando com o demônio e fez pacto com o diabo  ",politica,"Em vídeo, durante encontro com membros de religiões de matrizes africanas, Lula disse que está falando com o demônio e que fez pacto com o diabo.",True
"
Aposentadoria de Lula é de R$ 45 mil, mostra contracheque  ",politica,Foto de contracheque mostra que o ex-presidente Lula ganha uma aposentadoria de R$ 45 mil como anistiado político.,True
"
Lula é vaiado e expulso de shopping por multidão em 2022  ",politica,Vídeo mostra o momento em que o ex-presidente Lula foi vaiado e expulso de um shopping. Filmagem foi feita em 2022 e prova que pesquisas eleitorais estão erradas.,True
"
Biometria será exigida nas eleições de 2022 em todo o Brasil  ",politica,A biometria será exigida nas eleições de 2022 em todo o Brasil. Prazo limite para fazer o cadastramento biométrico será maio de 2022.,True
"
TCU abre caminho para prisão de Sérgio Moro  ",politica,TCU entrega informações sobre Sérgio Moro ao Ministério Público e abre brecha para a prisão do ex-juiz.,True
"
Steve Bannon e Mike Lindell estão certos ao dizer que eleições com urnas eletrônicas no Brasil são fraudadas  ",politica,"Em evento, Steve Bannon e Mike Lindell revelam a verdade sobre o Brasil: as eleições em urnas eletrônicas são fraudadas e Bolsonaro será derrotado por Lula.",True
"
Filme Lula o Maior Ladrão da História do Brasil (Corrupção em Vertigem) vai ao ar em TVs da Europa e EUA  ",politica,"Vai ao ar em TVs da Europa e dos EUA, o filme Lula o Maior Ladrão da História do Brasil (Corrupção em Vertigem). Ele é recheado de verdades sobre Bolsonaro.",True
"
Lula é flagrado na lancha Lulalu, do Lulinha, na cidade de Angra dos Reis em 2022  ",politica,"O ex-presidente Lula foi flagrado na lancha Lulalu, de R$ 7 milhões de seu filho, o Lulinha, em Angra dos Reis (RJ) no ano de 2022.",True
"
Lula não consegue sair do aeroporto de Recife (Pernambuco) após “povo fechar ruas” em 2022  ",politica,Lula foi visitar Pernambuco em 2022. Só que o povo fechou as ruas nas imediações do aeroporto de Recife e ele teve que voltar para o avião.,True
"
TV Globo entrou na Justiça para entrevistar Adélio e dar golpe em Bolsonaro  ",politica,"Para entrevistar Adélio Bispo de Oliveira, a Globo entrou na Justiça e conseguiu uma autorização. Desejo é prejudicar a candidatura do presidente Jair Bolsonaro.",True
"
Carne bovina está cara por culpa da Friboi, de Lula e do PT  ",politica,A carne está cara no Brasil porque o PT financiou o monopólio da Friboi (JBS) no mercado nacional. Não há nenhuma relação com o presidente Jair Bolsonaro.,True
"
Maçonaria tem plano de matar Bolsonaro para eleger Lula  ",politica,Foram descobertas provas de que a maçonaria está planejando matar o presidente Jair Bolsonaro para que Lula seja eleito presidente em 2022. ,True
"
Ferrovia do Sol é mais uma obra do presidente Bolsonaro  ",politica,"Vídeo mostra a Ferrovia do Sol, que vai cruzar o Nordeste brasileiro. Obra é mais uma criada pelo presidente Jair Bolsonaro. ",True
"
Bolsonaro mandou instalar painéis solares no canal do São Francisco, mostra foto  ",politica,Imagens mostram painéis solares que o presidente Jair Bolsonaro mandou instalar no canal de transposição do Rio São Francisco. ,True
"
The Economist escolhe Lula como o presidente mais corrupto do mundo  ",politica,A revista britânica The Economist escolheu o ex-presidente Lula como o político mais corrupto do mundo. Prova disso é uma capa da publicação.,True
"
Alckmin é atingido por chuva de ovos após aceitar ser vice de Lula  ",politica,"Após ser oficialmente confirmado como vice de Lula, Geraldo Alckmin é atacado com chuva de ovos, em Jundiaí (SP)",True
"
Preço da gasolina está alto porque Petrobras teve que pagar indenização aos EUA  ",politica,"Após Lula e Dilma serem condenados, Petrobras precisa pagar indenização de 880 bilhões. Isso fez o preço da gasolina disparar.",True
"
Bolsonaro diz que pobre não sabe lidar com dinheiro e que patrão não devia dar pagar nada  ",politica,O presidente Jair Bolsonaro declarou que pobre não sabe lidar dinheiro e que patrão não deveria pagar trabalhador porque eles gastam só com dinheiro e cachaça. ,True
"
Pesquisa mostra que Bolsonaro está em 1º lugar, 10 pontos à frente de Lula  ",politica,Pesquisa exclusiva da CNN mostra que Bolsonaro está em 1º lugar nas pesquisas de intenção de voto para eleições de 2022. Ele está 10 pontos percentuais à frente de Lula. ,True
"
Seguro Defeso é pago para 40 mil pessoas em Brasília (que não tem rio e mar)  ",politica,Bolsonaro descobriu que 40 mil pescadores recebem o Seguro Defeso em Brasília. Detalhe: a cidade fica no cerrado e não tem rio ou mar. ,True
"
Revista Time vai processar Bolsonaro por uso indevido de imagem  ",politica,A revista Time anunciou que vai entrar com um processo contra Jair Bolsonaro. O motivo seriam imagens falsas de capas em que o presidente do Brasil aparece como Pessoa do Ano.,True
"
Eduardo Paes anunciou aumento no preço de pedágio na Linha Amarela (Rio de Janeiro)  ",politica,"O prefeito do Rio de Janeiro, Eduardo Paes, anunciou um aumento no preço dos pedágios na Linha Amarela. Agora, o preço será de R$ 7,20.",True
"
Lula é recebido por batucada com grito de “filho da p…” em aeroporto  ",politica,Vídeo mostra o momento em que o ex-presidente Lula foi recebido e xingado de “filho da p…” por um grupo de percussão (batucada) em um aeroporto. ,True
"
Gilmar Mendes nunca foi advogado e nunca passou em concurso público  ",politica,O ministro do STF Gilmar Mendes nunca atuou como advogado e sequer fez um concurso público para um cargo no âmbito do direito. ,True
"
Bolsonaro foi escolhido como Personalidade do Ano da revista Time  ",politica,A revista Time acabou de escolher o presidente do Brasil Jair Bolsonaro como a Personalidade do Ano de 2021. ,True
"
PT entrará na Justiça para impedir que Bolsonaro combata seca no Nordeste  ",politica,"Por considerar a seca como um patrimônio histórico, o PT entrou na Justiça para impedir que Bolsonaro combata falta de água no Nordeste.",True
"
Projeto de lei 4674/2021 proíbe sinuca por ser considerado um jogo racista  ",politica,"O deputado José Ricardo (PT-AM) criou o projeto de lei 4674/2021, que prevê a proibição da sinuca. O motivo seria o jogo ser racista. ",True
"
Irmão de Adélio Bispo denuncia que Bolsonaro faz pressão para culpar Lula  ",politica,"Em vídeo, o irmão de Adélio Bispo denuncia que Bolsonaro está pressionando Adélio para que Lula seja culpado pela tentativa de assassinato ocorrido nas eleições de 2018.",True
"
Jarbas Passarinho inventou apelido de “noivinha do Aristides” para Bolsonaro  ",politica,O apelido ao presidente Jair Bolsonaro de “noivinha do Aristides” surgiu de declaração de Jarbas Passarinho sobre o presidente em 2011.,True
"
Foto mostra Bolsonaro e Sargento Aristides nos tempos de Exército  ",politica,Foto mostra o presidente Jair Bolsonaro e o Sargento Aristides de mãos dadas e abraçados nos tempos de Exército. Foi aí que surgiu o termo “noivinha do Aristides”.,True
"
Foto mostra João Doria com cabelos compridos na juventude  ",politica,"Em montagem comparativa com Bolsonaro, João Doria é mostrado com cabelos compridos na “juventude”.",True
"
Bruno Maranhão do MST é preso com avião lotado de armas e drogas  ",politica,"Vídeo mostra o momento da apreensão do avião de Bruno Maranhão, líder do MST em 2021. Aeronave estava lotada de armas e drogas.",True
